ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-01-01,127.71797774999999,100.93468139642431,172.4396135646628,127.71797774999999,127.71797774999999,10.303754174975676,10.303754174975676,10.303754174975676,10.303754174975676,10.303754174975676,10.303754174975676,0.0,0.0,0.0,138.02173192497565
2014-02-01,129.37425076442307,99.24187515321516,169.37738552546443,129.37425076442307,129.37425076442307,5.571629646992456,5.571629646992456,5.571629646992456,5.571629646992456,5.571629646992456,5.571629646992456,0.0,0.0,0.0,134.94588041141552
2014-03-01,130.8702392935794,99.56598239688454,176.10224572794078,130.8702392935794,130.8702392935794,8.133707452303929,8.133707452303929,8.133707452303929,8.133707452303929,8.133707452303929,8.133707452303929,0.0,0.0,0.0,139.00394674588333
2014-04-01,132.52651230621706,77.46289674809991,149.41259215769693,132.52651230621706,132.52651230621706,-18.898629963530027,-18.898629963530027,-18.898629963530027,-18.898629963530027,-18.898629963530027,-18.898629963530027,0.0,0.0,0.0,113.62788234268703
2014-05-01,134.12935715403884,50.47219471038892,121.37021767419371,134.12935715403884,134.12935715403884,-45.11304574508221,-45.11304574508221,-45.11304574508221,-45.11304574508221,-45.11304574508221,-45.11304574508221,0.0,0.0,0.0,89.01631140895662
2014-06-01,135.78563016345473,61.348585711703436,133.4744891596561,135.78563016345473,135.78563016345473,-38.48443929489085,-38.48443929489085,-38.48443929489085,-38.48443929489085,-38.48443929489085,-38.48443929489085,0.0,0.0,0.0,97.30119086856388
2014-07-01,137.3884750069411,21.092375928619408,93.27604765349064,137.3884750069411,137.3884750069411,-80.4159309399521,-80.4159309399521,-80.4159309399521,-80.4159309399521,-80.4159309399521,-80.4159309399521,0.0,0.0,0.0,56.97254406698899
2014-08-01,139.04474801187703,-1.7064388413155702,68.66628003051356,139.04474801187703,139.04474801187703,-103.40179011119153,-103.40179011119153,-103.40179011119153,-103.40179011119153,-103.40179011119153,-103.40179011119153,0.0,0.0,0.0,35.6429579006855
2014-09-01,140.70102101639537,53.99805528505687,128.36555453027674,140.70102101639537,140.70102101639537,-51.19404706718717,-51.19404706718717,-51.19404706718717,-51.19404706718717,-51.19404706718717,-51.19404706718717,0.0,0.0,0.0,89.5069739492082
2014-10-01,142.30386585753695,132.08928111320583,207.91762258364994,142.30386585753695,142.30386585753695,27.56916765196899,27.56916765196899,27.56916765196899,27.56916765196899,27.56916765196899,27.56916765196899,0.0,0.0,0.0,169.87303350950594
2014-11-01,143.96013886004994,93.78244409958569,163.92189067201284,143.96013886004994,143.96013886004994,-15.326236583752198,-15.326236583752198,-15.326236583752198,-15.326236583752198,-15.326236583752198,-15.326236583752198,0.0,0.0,0.0,128.63390227629773
2014-12-01,145.56298370003825,145.02738728060626,221.98738211299238,145.56298370003825,145.56298370003825,37.51103775053752,37.51103775053752,37.51103775053752,37.51103775053752,37.51103775053752,37.51103775053752,0.0,0.0,0.0,183.07402145057577
2015-01-01,147.2192567013595,118.48989128857271,189.7594142481895,147.2192567013595,147.2192567013595,6.500866577742981,6.500866577742981,6.500866577742981,6.500866577742981,6.500866577742981,6.500866577742981,0.0,0.0,0.0,153.7201232791025
2015-02-01,148.87552970480718,153.81436920681293,224.42900832204242,148.87552970480718,148.87552970480718,40.617492477345316,40.617492477345316,40.617492477345316,40.617492477345316,40.617492477345316,40.617492477345316,0.0,0.0,0.0,189.4930221821525
2015-03-01,150.37151822408785,108.17462013406427,182.370165199518,150.37151822408785,150.37151822408785,-4.822064347696014,-4.822064347696014,-4.822064347696014,-4.822064347696014,-4.822064347696014,-4.822064347696014,0.0,0.0,0.0,145.54945387639182
2015-04-01,152.02779122757713,69.74066995050221,139.266787523452,152.02779122757713,152.02779122757713,-46.896782250458344,-46.896782250458344,-46.896782250458344,-46.896782250458344,-46.896782250458344,-46.896782250458344,0.0,0.0,0.0,105.13100897711878
2015-05-01,153.63063607165154,79.20771039255796,151.33086047217373,153.63063607165154,153.63063607165154,-40.069175803100855,-40.069175803100855,-40.069175803100855,-40.069175803100855,-40.069175803100855,-40.069175803100855,0.0,0.0,0.0,113.56146026855069
2015-06-01,155.28690907719508,102.36906122024055,174.18451662959544,155.28690907719508,155.28690907719508,-17.997870925267186,-17.997870925267186,-17.997870925267186,-17.997870925267186,-17.997870925267186,-17.997870925267186,0.0,0.0,0.0,137.28903815192788
2015-07-01,156.88975391743568,40.565239890661154,113.90304491032381,156.88975391743568,156.88975391743568,-81.17030810412925,-81.17030810412925,-81.17030810412925,-81.17030810412925,-81.17030810412925,-81.17030810412925,0.0,0.0,0.0,75.71944581330644
2015-08-01,158.54602276614355,12.655487518482385,83.15465255244486,158.54602276614355,158.54602276614355,-110.23110598825686,-110.23110598825686,-110.23110598825686,-110.23110598825686,-110.23110598825686,-110.23110598825686,0.0,0.0,0.0,48.314916777886694
2015-09-01,160.2022916148514,78.07970211214621,147.10639839981278,160.2022916148514,160.2022916148514,-46.83697469520826,-46.83697469520826,-46.83697469520826,-46.83697469520826,-46.83697469520826,-46.83697469520826,0.0,0.0,0.0,113.36531691964313
2015-10-01,161.80513242760134,143.07099949907754,215.50188121658704,161.80513242760134,161.80513242760134,20.0905885308465,20.0905885308465,20.0905885308465,20.0905885308465,20.0905885308465,20.0905885308465,0.0,0.0,0.0,181.89572095844784
2015-11-01,163.46140126744297,113.99983827979804,188.5768106894489,163.46140126744297,163.46140126744297,-11.1784453554845,-11.1784453554845,-11.1784453554845,-11.1784453554845,-11.1784453554845,-11.1784453554845,0.0,0.0,0.0,152.28295591195845
2015-12-01,165.06423797336106,156.07054618959236,226.6025599310067,165.06423797336106,165.06423797336106,25.762080673202604,25.762080673202604,25.762080673202604,25.762080673202604,25.762080673202604,25.762080673202604,0.0,0.0,0.0,190.82631864656366
2016-01-01,166.72050256947642,133.0217710658382,207.6002874872768,166.72050256947642,166.72050256947642,3.3153274622730655,3.3153274622730655,3.3153274622730655,3.3153274622730655,3.3153274622730655,3.3153274622730655,0.0,0.0,0.0,170.0358300317495
2016-02-01,168.37676715441796,207.6376181675523,280.67731803101196,168.37676715441796,168.37676715441796,75.57739371519564,75.57739371519564,75.57739371519564,75.57739371519564,75.57739371519564,75.57739371519564,0.0,0.0,0.0,243.9541608696136
2016-03-01,169.9261759382559,165.3793772625461,233.65037307658744,169.9261759382559,169.9261759382559,31.683908075851576,31.683908075851576,31.683908075851576,31.683908075851576,31.683908075851576,31.683908075851576,0.0,0.0,0.0,201.61008401410749
2016-04-01,171.58244050028955,170.53535274691387,246.52093451533028,171.58244050028955,171.58244050028955,37.5318077409655,37.5318077409655,37.5318077409655,37.5318077409655,37.5318077409655,37.5318077409655,0.0,0.0,0.0,209.11424824125504
2016-05-01,173.18527238981198,83.64595541668515,155.58800009656196,173.18527238981198,173.18527238981198,-53.05174247934486,-53.05174247934486,-53.05174247934486,-53.05174247934486,-53.05174247934486,-53.05174247934486,0.0,0.0,0.0,120.13352991046713
2016-06-01,174.8415320089852,60.627434794609485,132.41867223756367,174.8415320089852,174.8415320089852,-79.21025395827682,-79.21025395827682,-79.21025395827682,-79.21025395827682,-79.21025395827682,-79.21025395827682,0.0,0.0,0.0,95.63127805070839
2016-07-01,176.4443638936233,57.5894511977533,131.85745348399035,176.4443638936233,176.4443638936233,-79.9489963798403,-79.9489963798403,-79.9489963798403,-79.9489963798403,-79.9489963798403,-79.9489963798403,0.0,0.0,0.0,96.495367513783
2016-08-01,178.1006235096657,49.93662926361781,125.53868862405288,178.1006235096657,178.1006235096657,-89.91636028902042,-89.91636028902042,-89.91636028902042,-89.91636028902042,-89.91636028902042,-89.91636028902042,0.0,0.0,0.0,88.18426322064528
2016-09-01,179.75688312570807,83.96316210754944,154.704469517458,179.75688312570807,179.75688312570807,-60.052063229876616,-60.052063229876616,-60.052063229876616,-60.052063229876616,-60.052063229876616,-60.052063229876616,0.0,0.0,0.0,119.70481989583146
2016-10-01,181.35971500914042,188.30300879089424,260.0273213697849,181.35971500914042,181.35971500914042,42.3702795348504,42.3702795348504,42.3702795348504,42.3702795348504,42.3702795348504,42.3702795348504,0.0,0.0,0.0,223.7299945439908
2016-11-01,183.01597462202056,125.9316090290424,194.59848641339846,183.01597462202056,183.01597462202056,-23.65713988710902,-23.65713988710902,-23.65713988710902,-23.65713988710902,-23.65713988710902,-23.65713988710902,0.0,0.0,0.0,159.35883473491154
2016-12-01,184.61880650824966,207.9408575659512,280.78855311022227,184.61880650824966,184.61880650824966,61.261703635126445,61.261703635126445,61.261703635126445,61.261703635126445,61.261703635126445,61.261703635126445,0.0,0.0,0.0,245.8805101433761
2017-01-01,186.2750661225047,166.68964969569902,238.45756262341396,186.2750661225047,186.2750661225047,14.726971984640114,14.726971984640114,14.726971984640114,14.726971984640114,14.726971984640114,14.726971984640114,0.0,0.0,0.0,201.0020381071448
2017-02-01,187.93132573675976,121.5737215488362,195.0848309643068,187.93132573675976,187.93132573675976,-29.520697415506717,-29.520697415506717,-29.520697415506717,-29.520697415506717,-29.520697415506717,-29.520697415506717,0.0,0.0,0.0,158.41062832125306
2017-03-01,189.4273021599428,172.94661882368257,244.94453659269692,189.4273021599428,189.4273021599428,20.30767989341959,20.30767989341959,20.30767989341959,20.30767989341959,20.30767989341959,20.30767989341959,0.0,0.0,0.0,209.7349820533624
2017-04-01,191.083561771324,164.15840286566717,236.3844387332162,191.083561771324,191.083561771324,9.256348375472573,9.256348375472573,9.256348375472573,9.256348375472573,9.256348375472573,9.256348375472573,0.0,0.0,0.0,200.3399101467966
2017-05-01,192.6863936534182,107.66305899616657,181.3989359387294,192.6863936534182,192.6863936534182,-49.44147166988588,-49.44147166988588,-49.44147166988588,-49.44147166988588,-49.44147166988588,-49.44147166988588,0.0,0.0,0.0,143.24492198353232
2017-06-01,194.34265326215612,99.57149331475738,172.32195029604006,194.34265326215612,194.34265326215612,-58.89683517422487,-58.89683517422487,-58.89683517422487,-58.89683517422487,-58.89683517422487,-58.89683517422487,0.0,0.0,0.0,135.44581808793126
2017-07-01,195.94548514157995,82.26548532668674,150.27198185658673,195.94548514157995,195.94548514157995,-80.01007217036643,-80.01007217036643,-80.01007217036643,-80.01007217036643,-80.01007217036643,-80.01007217036643,0.0,0.0,0.0,115.93541297121352
2017-08-01,197.60174475355745,63.79363032771837,137.85741100022514,197.60174475355745,197.60174475355745,-96.62823903916932,-96.62823903916932,-96.62823903916932,-96.62823903916932,-96.62823903916932,-96.62823903916932,0.0,0.0,0.0,100.97350571438814
2017-09-01,199.2580043655349,103.73842569965232,178.70678844596162,199.2580043655349,199.2580043655349,-55.59974591458449,-55.59974591458449,-55.59974591458449,-55.59974591458449,-55.59974591458449,-55.59974591458449,0.0,0.0,0.0,143.65825845095043
2017-10-01,200.86083624809376,198.7939284603496,270.83944178792444,200.86083624809376,200.86083624809376,34.998123188866245,34.998123188866245,34.998123188866245,34.998123188866245,34.998123188866245,34.998123188866245,0.0,0.0,0.0,235.85895943696
2017-11-01,202.5170958600712,148.68381665627447,218.56048915183158,202.5170958600712,202.5170958600712,-19.48548128688908,-19.48548128688908,-19.48548128688908,-19.48548128688908,-19.48548128688908,-19.48548128688908,0.0,0.0,0.0,183.03161457318214
2017-12-01,204.11992774263007,216.9410278789964,286.7968883706231,204.11992774263007,204.11992774263007,49.34852546237905,49.34852546237905,49.34852546237905,49.34852546237905,49.34852546237905,49.34852546237905,0.0,0.0,0.0,253.46845320500913
2018-01-01,205.77618735460754,180.05591791164488,253.37281883289182,205.77618735460754,205.77618735460754,10.303754174962915,10.303754174962915,10.303754174962915,10.303754174962915,10.303754174962915,10.303754174962915,0.0,0.0,0.0,216.07994152957045
2018-02-01,207.43244696658502,177.35897126184895,248.25889665390528,207.43244696658502,207.43244696658502,5.571629646726804,5.571629646726804,5.571629646726804,5.571629646726804,5.571629646726804,5.571629646726804,0.0,0.0,0.0,213.0040766133118
2018-03-01,208.92842339030662,179.635055776357,252.09733823266274,208.92842339030662,208.92842339030662,8.133707452292082,8.133707452292082,8.133707452292082,8.133707452292082,8.133707452292082,8.133707452292082,0.0,0.0,0.0,217.0621308425987
2018-04-01,210.58468300228407,157.1950108143852,228.17026966093462,210.58468300228407,210.58468300228407,-18.89862996347406,-18.89862996347406,-18.89862996347406,-18.89862996347406,-18.89862996347406,-18.89862996347406,0.0,0.0,0.0,191.68605303881
2018-05-01,212.18751488484293,127.48580807356144,203.56077570130378,212.18751488484293,212.18751488484293,-45.11304574508801,-45.11304574508801,-45.11304574508801,-45.11304574508801,-45.11304574508801,-45.11304574508801,0.0,0.0,0.0,167.0744691397549
2018-06-01,213.84377449682043,141.24934905528505,212.90226019792007,213.84377449682043,213.84377449682043,-38.48443929474396,-38.48443929474396,-38.48443929474396,-38.48443929474396,-38.48443929474396,-38.48443929474396,0.0,0.0,0.0,175.35933520207647
2018-07-01,215.44660637937926,101.48817816245737,169.83253081310642,215.44660613170103,215.4466066297022,-80.415930939999,-80.415930939999,-80.415930939999,-80.415930939999,-80.415930939999,-80.415930939999,0.0,0.0,0.0,135.03067543938027
2018-08-01,217.10286599135674,79.06673631574824,149.17012218285447,217.10286514284186,217.10286690290934,-103.40179011116882,-103.40179011116882,-103.40179011116882,-103.40179011116882,-103.40179011116882,-103.40179011116882,0.0,0.0,0.0,113.70107588018791
2018-09-01,218.75912560333418,131.7310089071722,202.07294170428003,218.75912386854623,218.75912741230658,-51.19404706714743,-51.19404706714743,-51.19404706714743,-51.19404706714743,-51.19404706714743,-51.19404706714743,0.0,0.0,0.0,167.56507853618675
2018-10-01,220.36195748589304,211.16221914032337,285.2326879177995,220.3619546998118,220.36196043078175,27.569167651986728,27.569167651986728,27.569167651986728,27.569167651986728,27.569167651986728,27.569167651986728,0.0,0.0,0.0,247.93112513787977
2018-11-01,222.01821709787052,171.2260577944174,245.37285527694095,222.01821291959246,222.01822146692646,-15.326236583689548,-15.326236583689548,-15.326236583689548,-15.326236583689548,-15.326236583689548,-15.326236583689548,0.0,0.0,0.0,206.69198051418098
