ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-01-01,139.82495637996465,149.1645796676956,182.20181133050178,139.82495637996465,139.82495637996465,26.635607341176303,26.635607341176303,26.635607341176303,26.635607341176303,26.635607341176303,26.635607341176303,0.0,0.0,0.0,166.46056372114094
2014-02-01,139.49310260968718,133.37394608195473,166.93648868390156,139.49310260968718,139.49310260968718,10.903035376493596,10.903035376493596,10.903035376493596,10.903035376493596,10.903035376493596,10.903035376493596,0.0,0.0,0.0,150.39613798618078
2014-03-01,139.1933637204043,130.35413337486642,165.0378669388884,139.1933637204043,139.1933637204043,8.277136891506446,8.277136891506446,8.277136891506446,8.277136891506446,8.277136891506446,8.277136891506446,0.0,0.0,0.0,147.47050061191075
2014-04-01,138.86150994999895,111.35305714875743,143.74901269038938,138.86150994999895,138.86150994999895,-10.264019414022474,-10.264019414022474,-10.264019414022474,-10.264019414022474,-10.264019414022474,-10.264019414022474,0.0,0.0,0.0,128.59749053597648
2014-05-01,138.54036114103133,116.21808742350244,151.47321485441773,138.54036114103133,138.54036114103133,-4.593820961980874,-4.593820961980874,-4.593820961980874,-4.593820961980874,-4.593820961980874,-4.593820961980874,0.0,0.0,0.0,133.94654017905046
2014-06-01,138.2085073717648,117.03942280785812,151.48486133513686,138.2085073717648,138.2085073717648,-4.755046101627133,-4.755046101627133,-4.755046101627133,-4.755046101627133,-4.755046101627133,-4.755046101627133,0.0,0.0,0.0,133.45346127013767
2014-07-01,137.88735856345255,108.65102995462709,142.40279428750972,137.88735856345255,137.88735856345255,-12.14546577536237,-12.14546577536237,-12.14546577536237,-12.14546577536237,-12.14546577536237,-12.14546577536237,0.0,0.0,0.0,125.74189278809018
2014-08-01,137.55550479486323,113.01333393989567,147.76365734589444,137.55550479486323,137.55550479486323,-8.424359730289675,-8.424359730289675,-8.424359730289675,-8.424359730289675,-8.424359730289675,-8.424359730289675,0.0,0.0,0.0,129.13114506457356
2014-09-01,137.22365102745636,99.23358218330162,132.93022289855085,137.22365102745636,137.22365102745636,-20.859849424584592,-20.859849424584592,-20.859849424584592,-20.859849424584592,-20.859849424584592,-20.859849424584592,0.0,0.0,0.0,116.36380160287176
2014-10-01,136.90250222118263,128.89199573664874,164.73367260562873,136.90250222118263,136.90250222118263,9.970518079882076,9.970518079882076,9.970518079882076,9.970518079882076,9.970518079882076,9.970518079882076,0.0,0.0,0.0,146.8730203010647
2014-11-01,136.57064845469978,129.31586241405162,163.87094483915268,136.57064845469978,136.57064845469978,9.97437842346926,9.97437842346926,9.97437842346926,9.97437842346926,9.97437842346926,9.97437842346926,0.0,0.0,0.0,146.54502687816904
2014-12-01,136.24949964968164,118.47687311495328,151.42791997502482,136.24949964968164,136.24949964968164,-0.9147384642624278,-0.9147384642624278,-0.9147384642624278,-0.9147384642624278,-0.9147384642624278,-0.9147384642624278,0.0,0.0,0.0,135.3347611854192
2015-01-01,135.91764588449624,141.91088380806983,176.5377676167059,135.91764588449624,135.91764588449624,24.30401738599522,24.30401738599522,24.30401738599522,24.30401738599522,24.30401738599522,24.30401738599522,0.0,0.0,0.0,160.22166327049146
2015-02-01,135.58579212038785,128.6031688343952,163.24670930399998,135.58579212038785,135.58579212038785,11.121468362364306,11.121468362364306,11.121468362364306,11.121468362364306,11.121468362364306,11.121468362364306,0.0,0.0,0.0,146.70726048275216
2015-03-01,135.28605323719535,128.75002195745355,161.8735096538209,135.28605323719535,135.28605323719535,9.968686777472387,9.968686777472387,9.968686777472387,9.968686777472387,9.968686777472387,9.968686777472387,0.0,0.0,0.0,145.25474001466773
2015-04-01,134.9541994736608,100.52327727785483,135.3162657113014,134.9541994736608,134.9541994736608,-16.95979083469646,-16.95979083469646,-16.95979083469646,-16.95979083469646,-16.95979083469646,-16.95979083469646,0.0,0.0,0.0,117.99440863896433
2015-05-01,134.63305066995838,114.77956870284865,149.06874261612293,134.63305066995838,134.63305066995838,-2.2934878176093236,-2.2934878176093236,-2.2934878176093236,-2.2934878176093236,-2.2934878176093236,-2.2934878176093236,0.0,0.0,0.0,132.33956285234905
2015-06-01,134.3011969061325,118.57360510412722,152.75777322834327,134.3011969061325,134.3011969061325,1.9798539146761605,1.9798539146761605,1.9798539146761605,1.9798539146761605,1.9798539146761605,1.9798539146761605,0.0,0.0,0.0,136.28105082080867
2015-07-01,133.98004677973535,102.08893197497655,135.9107666332161,133.98004677973535,133.98004677973535,-14.732150955264624,-14.732150955264624,-14.732150955264624,-14.732150955264624,-14.732150955264624,-14.732150955264624,0.0,0.0,0.0,119.24789582447072
2015-08-01,133.64800356937332,107.33858761548397,141.8034573887461,133.64800356937332,133.64800356937332,-8.490056309187127,-8.490056309187127,-8.490056309187127,-8.490056309187127,-8.490056309187127,-8.490056309187127,0.0,0.0,0.0,125.15794726018619
2015-09-01,133.31596035901126,90.94147443806868,126.0564359492723,133.31596035901126,133.31596035901126,-24.07571353866627,-24.07571353866627,-24.07571353866627,-24.07571353866627,-24.07571353866627,-24.07571353866627,0.0,0.0,0.0,109.24024682034499
