ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-01-01,116.9753625025,101.73370615809097,140.48353531075222,116.9753625025,116.9753625025,3.7041670335845147,3.7041670335845147,3.7041670335845147,3.7041670335845147,3.7041670335845147,3.7041670335845147,0.0,0.0,0.0,120.67952953608452
2014-02-01,118.91019684094807,94.88500636979877,131.7226198492787,118.91019684094807,118.91019684094807,-5.366830516762994,-5.366830516762994,-5.366830516762994,-5.366830516762994,-5.366830516762994,-5.366830516762994,0.0,0.0,0.0,113.54336632418509
2014-03-01,120.6577891466431,105.34311521653655,143.37865381036437,120.6577891466431,120.6577891466431,4.3544304047587765,4.3544304047587765,4.3544304047587765,4.3544304047587765,4.3544304047587765,4.3544304047587765,0.0,0.0,0.0,125.01221955140187
2014-04-01,122.59262348570824,106.2473703192756,145.34623539336513,122.59262348570824,122.59262348570824,2.4433328866817323,2.4433328866817323,2.4433328866817323,2.4433328866817323,2.4433328866817323,2.4433328866817323,0.0,0.0,0.0,125.03595637238998
2014-05-01,124.465043812662,102.14500533901145,140.4130743985512,124.465043812662,124.465043812662,-2.8799503476772492,-2.8799503476772492,-2.8799503476772492,-2.8799503476772492,-2.8799503476772492,-2.8799503476772492,0.0,0.0,0.0,121.58509346498475
2014-06-01,126.3998781505142,96.92164544726246,133.84832300430173,126.3998781505142,126.3998781505142,-10.698028223354035,-10.698028223354035,-10.698028223354035,-10.698028223354035,-10.698028223354035,-10.698028223354035,0.0,0.0,0.0,115.70184992716017
2014-07-01,128.27229847911798,116.4289170285312,155.47863719583677,128.27229847911798,128.27229847911798,7.7170865810786395,7.7170865810786395,7.7170865810786395,7.7170865810786395,7.7170865810786395,7.7170865810786395,0.0,0.0,0.0,135.9893850601966
2014-08-01,130.20713281867523,129.23426585571124,167.59499019344125,130.20713281867523,130.20713281867523,17.7471175888394,17.7471175888394,17.7471175888394,17.7471175888394,17.7471175888394,17.7471175888394,0.0,0.0,0.0,147.95425040751462
2014-09-01,132.14196715951275,108.58110699750972,146.9372883675508,132.14196715951275,132.14196715951275,-3.9459742733596554,-3.9459742733596554,-3.9459742733596554,-3.9459742733596554,-3.9459742733596554,-3.9459742733596554,0.0,0.0,0.0,128.19599288615308
2014-10-01,134.01438748925412,120.5871772010167,160.0199196831634,134.01438748925412,134.01438748925412,6.243059210362883,6.243059210362883,6.243059210362883,6.243059210362883,6.243059210362883,6.243059210362883,0.0,0.0,0.0,140.257446699617
2014-11-01,135.94922182998687,113.63692959972695,154.6283131934522,135.94922182998687,135.94922182998687,-1.9180024214190923,-1.9180024214190923,-1.9180024214190923,-1.9180024214190923,-1.9180024214190923,-1.9180024214190923,0.0,0.0,0.0,134.03121940856778
2014-12-01,137.82164215906326,118.90777514185939,158.1865901308686,137.82164215906326,137.82164215906326,0.5270775956596113,0.5270775956596113,0.5270775956596113,0.5270775956596113,0.5270775956596113,0.5270775956596113,0.0,0.0,0.0,138.34871975472288
2015-01-01,139.75647649910886,123.05098980166342,161.00553909667198,139.75647649910886,139.75647649910886,1.80445794803519,1.80445794803519,1.80445794803519,1.80445794803519,1.80445794803519,1.80445794803519,0.0,0.0,0.0,141.56093444714404
2015-02-01,141.691310839623,116.94393561299096,154.57759396496488,141.691310839623,141.691310839623,-5.954104950409636,-5.954104950409636,-5.954104950409636,-5.954104950409636,-5.954104950409636,-5.954104950409636,0.0,0.0,0.0,135.73720588921336
2015-03-01,143.4389031469419,129.2172764379944,170.41050182167848,143.4389031469419,143.4389031469419,7.2612132786576735,7.2612132786576735,7.2612132786576735,7.2612132786576735,7.2612132786576735,7.2612132786576735,0.0,0.0,0.0,150.70011642559956
2015-04-01,145.37373748718787,128.22919328646267,167.7507867176493,145.37373748718787,145.37373748718787,2.306954683579813,2.306954683579813,2.306954683579813,2.306954683579813,2.306954683579813,2.306954683579813,0.0,0.0,0.0,147.68069217076768
2015-05-01,147.24614899976638,125.21481341666879,163.0738655410189,147.24614899976638,147.24614899976638,-2.185222707702382,-2.185222707702382,-2.185222707702382,-2.185222707702382,-2.185222707702382,-2.185222707702382,0.0,0.0,0.0,145.06092629206398
2015-06-01,149.18097422943083,119.44671406544931,159.9050130618918,149.18097422943083,149.18097422943083,-10.594910395805687,-10.594910395805687,-10.594910395805687,-10.594910395805687,-10.594910395805687,-10.594910395805687,0.0,0.0,0.0,138.58606383362513
2015-07-01,151.05235792021378,138.4291136965772,175.13580586500467,151.05235792021378,151.05235792021378,5.9487848501973515,5.9487848501973515,5.9487848501973515,5.9487848501973515,5.9487848501973515,5.9487848501973515,0.0,0.0,0.0,157.00114277041112
2015-08-01,152.98396166008644,147.53832486660087,186.16439260287774,152.98396166008644,152.98396166008644,12.434792173711603,12.434792173711603,12.434792173711603,12.434792173711603,12.434792173711603,12.434792173711603,0.0,0.0,0.0,165.41875383379804
2015-09-01,154.91556539995906,134.3080069113619,175.20203043993172,154.91556539995906,154.91556539995906,-0.5289700540182725,-0.5289700540182725,-0.5289700540182725,-0.5289700540182725,-0.5289700540182725,-0.5289700540182725,0.0,0.0,0.0,154.3865953459408
2015-10-01,156.78258232479962,150.9405783362236,188.16467399538428,156.78258232479962,156.78258232479962,13.104220589995968,13.104220589995968,13.104220589995968,13.104220589995968,13.104220589995968,13.104220589995968,0.0,0.0,0.0,169.8868029147956
2015-11-01,158.71183314713483,134.50524347537015,171.71946579748584,158.71183314713483,158.71183314713483,-5.374042766515041,-5.374042766515041,-5.374042766515041,-5.374042766515041,-5.374042766515041,-5.374042766515041,0.0,0.0,0.0,153.3377903806198
2015-12-01,160.57741623288746,140.38967332703706,179.37102778504905,160.57741623288746,160.57741623288746,-1.1806760377217875,-1.1806760377217875,-1.1806760377217875,-1.1806760377217875,-1.1806760377217875,-1.1806760377217875,0.0,0.0,0.0,159.39674019516568
2016-01-01,162.50518542149848,144.69102857595576,181.97356966819572,162.50518542149848,162.50518542149848,-0.059894541085596865,-0.059894541085596865,-0.059894541085596865,-0.059894541085596865,-0.059894541085596865,-0.059894541085596865,0.0,0.0,0.0,162.4452908804129
2016-02-01,164.4289483916029,138.87210993794253,176.9491791102343,164.4289483916029,164.4289483916029,-6.457806108925634,-6.457806108925634,-6.457806108925634,-6.457806108925634,-6.457806108925634,-6.457806108925634,0.0,0.0,0.0,157.97114228267725
2016-03-01,166.22733187463834,145.414494650723,183.88186325823577,166.22733187463834,166.22733187463834,-1.4328495829424976,-1.4328495829424976,-1.4328495829424976,-1.4328495829424976,-1.4328495829424976,-1.4328495829424976,0.0,0.0,0.0,164.79448229169583
2016-04-01,168.14974180477967,152.43199430045482,190.01371326070296,168.14974180477967,168.14974180477967,2.6113340780913856,2.6113340780913856,2.6113340780913856,2.6113340780913856,2.6113340780913856,2.6113340780913856,0.0,0.0,0.0,170.76107588287104
2016-05-01,167.47565082291274,142.25963830779463,182.23580406901942,167.47565082291274,167.47565082291274,-4.357807327325181,-4.357807327325181,-4.357807327325181,-4.357807327325181,-4.357807327325181,-4.357807327325181,0.0,0.0,0.0,163.11784349558755
2016-06-01,166.77909014165022,134.8209559686951,174.65688387376935,166.77909014165022,166.77909014165022,-11.063437046914672,-11.063437046914672,-11.063437046914672,-11.063437046914672,-11.063437046914672,-11.063437046914672,0.0,0.0,0.0,155.71565309473556
2016-07-01,166.1023577278868,158.34196066818282,195.94139416839243,166.1023577278868,166.1023577278868,11.09514219764972,11.09514219764972,11.09514219764972,11.09514219764972,11.09514219764972,11.09514219764972,0.0,0.0,0.0,177.19749992553653
2016-08-01,165.39770011700904,174.59411699285027,214.2940779877445,165.39770011700904,165.39770011700904,28.667103108984293,28.667103108984293,28.667103108984293,28.667103108984293,28.667103108984293,28.667103108984293,0.0,0.0,0.0,194.06480322599333
2016-09-01,164.69304250613132,135.30365527960035,174.72224769050464,164.69304250613132,164.69304250613132,-10.24296124480679,-10.24296124480679,-10.24296124480679,-10.24296124480679,-10.24296124480679,-10.24296124480679,0.0,0.0,0.0,154.45008126132453
2016-10-01,164.00929860483018,138.15127905622072,175.26633167999637,164.00929860483018,164.00929860483018,-7.748700701654675,-7.748700701654675,-7.748700701654675,-7.748700701654675,-7.748700701654675,-7.748700701654675,0.0,0.0,0.0,156.2605979031755
2016-11-01,163.30276324015233,146.25984075507333,187.21624618916528,163.30276324015233,163.30276324015233,4.555086444756605,4.555086444756605,4.555086444756605,4.555086444756605,4.555086444756605,4.555086444756605,0.0,0.0,0.0,167.85784968490893
2016-12-01,162.61761079461732,146.4957606655223,185.25983603833217,162.61761079461732,162.61761079461732,3.90277019703159,3.90277019703159,3.90277019703159,3.90277019703159,3.90277019703159,3.90277019703159,0.0,0.0,0.0,166.52038099164892
2017-01-01,161.9094670663301,148.22507646737165,188.89270692821427,161.9094670663301,161.9094670663301,5.636040702203876,5.636040702203876,5.636040702203876,5.636040702203876,5.636040702203876,5.636040702203876,0.0,0.0,0.0,167.54550776853398
2017-02-01,161.20132333804293,137.16510370569395,176.03177402100496,161.20132333804293,161.20132333804293,-4.696781123168852,-4.696781123168852,-4.696781123168852,-4.696781123168852,-4.696781123168852,-4.696781123168852,0.0,0.0,0.0,156.50454221487408
2017-03-01,160.5617086671604,142.22036143293963,180.82929322187474,160.5617086671604,160.5617086671604,1.455178944474137,1.455178944474137,1.455178944474137,1.455178944474137,1.455178944474137,1.455178944474137,0.0,0.0,0.0,162.01688761163453
2017-04-01,159.85356385296893,143.36296593657508,181.42838083928063,159.85356385296893,159.85356385296893,2.5444190561714217,2.5444190561714217,2.5444190561714217,2.5444190561714217,2.5444190561714217,2.5444190561714217,0.0,0.0,0.0,162.39798290914035
2017-05-01,159.16826242077198,135.89704232320116,174.89004096935503,159.16826242077198,159.16826242077198,-3.604417780031754,-3.604417780031754,-3.604417780031754,-3.604417780031754,-3.604417780031754,-3.604417780031754,0.0,0.0,0.0,155.56384464074023
2017-06-01,158.4601176066811,129.12227021856387,165.9997797477695,158.4601176066811,158.4601176066811,-10.854134017364814,-10.854134017364814,-10.854134017364814,-10.854134017364814,-10.854134017364814,-10.854134017364814,0.0,0.0,0.0,147.60598358931628
2017-07-01,157.7748161736899,147.46104038923085,186.3946134839861,157.7748161736899,157.7748161736899,9.433714403186602,9.433714403186602,9.433714403186602,9.433714403186602,9.433714403186602,9.433714403186602,0.0,0.0,0.0,167.2085305768765
