ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-01-01,18.06532602,20.458351187570965,36.025116899757286,18.06532602,18.06532602,9.991015019975734,9.991015019975734,9.991015019975734,9.991015019975734,9.991015019975734,9.991015019975734,0.0,0.0,0.0,28.056341039975734
2014-02-01,17.967469291153847,10.48884184803318,26.365385240689232,17.967469291153847,17.967469291153847,0.7834280433995725,0.7834280433995725,0.7834280433995725,0.7834280433995725,0.7834280433995725,0.7834280433995725,0.0,0.0,0.0,18.750897334553418
2014-03-01,17.879082568325064,14.802758336001098,30.61453837874847,17.879082568325064,17.879082568325064,5.07608508212612,5.07608508212612,5.07608508212612,5.07608508212612,5.07608508212612,5.07608508212612,0.0,0.0,0.0,22.955167650451184
2014-04-01,17.78122583942713,6.307437800862195,21.840692438314772,17.78122583942713,17.78122583942713,-3.6412434551936648,-3.6412434551936648,-3.6412434551936648,-3.6412434551936648,-3.6412434551936648,-3.6412434551936648,0.0,0.0,0.0,14.139982384233464
2014-05-01,17.68652577873825,10.06740997819352,27.002327052061897,17.68652577873825,17.68652577873825,1.2053263075136427,1.2053263075136427,1.2053263075136427,1.2053263075136427,1.2053263075136427,1.2053263075136427,0.0,0.0,0.0,18.891852086251895
2014-06-01,17.588669049359737,10.597491152167366,26.463062618798702,17.588669049359737,17.588669049359737,1.0420188674598063,1.0420188674598063,1.0420188674598063,1.0420188674598063,1.0420188674598063,1.0420188674598063,0.0,0.0,0.0,18.630687916819543
2014-07-01,17.493968988486593,6.193583706161918,23.18096887473719,17.493968988486593,17.493968988486593,-2.782045665280494,-2.782045665280494,-2.782045665280494,-2.782045665280494,-2.782045665280494,-2.782045665280494,0.0,0.0,0.0,14.711923323206099
2014-08-01,17.396112258917675,12.716156091206983,28.9230208097387,17.396112258917675,17.396112258917675,3.0600380217513807,3.0600380217513807,3.0600380217513807,3.0600380217513807,3.0600380217513807,3.0600380217513807,0.0,0.0,0.0,20.456150280669057
2014-09-01,17.298255529070676,8.782862837413225,25.002349067592416,17.298255529070676,17.298255529070676,-0.24052196915249002,-0.24052196915249002,-0.24052196915249002,-0.24052196915249002,-0.24052196915249002,-0.24052196915249002,0.0,0.0,0.0,17.057733559918187
2014-10-01,17.20355546858961,7.508873720959528,23.172835245914044,17.20355546858961,17.20355546858961,-2.217797131243107,-2.217797131243107,-2.217797131243107,-2.217797131243107,-2.217797131243107,-2.217797131243107,0.0,0.0,0.0,14.985758337346503
2014-11-01,17.10569873942584,12.143657432980032,28.506171573284583,17.10569873942584,17.10569873942584,3.0194058325152504,3.0194058325152504,3.0194058325152504,3.0194058325152504,3.0194058325152504,3.0194058325152504,0.0,0.0,0.0,20.12510457194109
2014-12-01,17.010998679392532,15.87887514734074,31.362461894988453,17.010998679392532,17.010998679392532,6.053838774838393,6.053838774838393,6.053838774838393,6.053838774838393,6.053838774838393,6.053838774838393,0.0,0.0,0.0,23.064837454230926
2015-01-01,16.91314195069145,15.922612024453253,31.700345975156377,16.91314195069145,16.91314195069145,7.232019501337063,7.232019501337063,7.232019501337063,7.232019501337063,7.232019501337063,7.232019501337063,0.0,0.0,0.0,24.145161452028514
2015-02-01,16.81530864737406,10.179703747612017,26.376438797055897,16.81530864737406,16.81530864737406,1.1996908817848135,1.1996908817848135,1.1996908817848135,1.1996908817848135,1.1996908817848135,1.1996908817848135,0.0,0.0,0.0,18.014999529158874
2015-03-01,16.726943138501788,16.899518762406835,32.87106150246459,16.726943138501788,16.726943138501788,8.082801200694282,8.082801200694282,8.082801200694282,8.082801200694282,8.082801200694282,8.082801200694282,0.0,0.0,0.0,24.809744339196072
2015-04-01,16.629109896536054,1.7645980977341453,18.767440855977437,16.629109896536054,16.629109896536054,-6.198190808389684,-6.198190808389684,-6.198190808389684,-6.198190808389684,-6.198190808389684,-6.198190808389684,0.0,0.0,0.0,10.43091908814637
2015-05-01,16.534432753520726,7.819344807395969,24.181303165109536,16.534432753520726,16.534432753520726,-0.7564471878173384,-0.7564471878173384,-0.7564471878173384,-0.7564471878173384,-0.7564471878173384,-0.7564471878173384,0.0,0.0,0.0,15.777985565703387
2015-06-01,16.436599705738214,10.800174880442343,25.90085933305268,16.436599705738214,16.436599705738214,1.480139518962472,1.480139518962472,1.480139518962472,1.480139518962472,1.480139518962472,1.480139518962472,0.0,0.0,0.0,17.916739224700684
