ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-09-01,983.4525122123273,661.0256963129557,1056.1525234637704,983.4525122123273,983.4525122123273,-120.49862667801273,-120.49862667801273,-120.49862667801273,-120.49862667801273,-120.49862667801273,-120.49862667801273,0.0,0.0,0.0,862.9538855343146
2015-10-01,987.198424112804,1183.018577765677,1578.3014807783275,987.198424112804,987.198424112804,389.288709777874,389.288709777874,389.288709777874,389.288709777874,389.288709777874,389.288709777874,0.0,0.0,0.0,1376.487133890678
2015-11-01,991.0691997432967,855.838699509043,1268.7537457517499,991.0691997432967,991.0691997432967,67.0683559645426,67.0683559645426,67.0683559645426,67.0683559645426,67.0683559645426,67.0683559645426,0.0,0.0,0.0,1058.1375557078393
2015-12-01,994.7968731072727,870.9292252400945,1292.46242716498,994.7968731072727,994.7968731072727,80.88494946174598,80.88494946174598,80.88494946174598,80.88494946174598,80.88494946174598,80.88494946174598,0.0,0.0,0.0,1075.6818225690188
2016-01-01,998.6488022500481,1048.0980480822436,1429.9459233511805,998.6488022500481,998.6488022500481,249.9458634538494,249.9458634538494,249.9458634538494,249.9458634538494,249.9458634538494,249.9458634538494,0.0,0.0,0.0,1248.5946657038976
2016-02-01,997.4617980735964,1005.1788257779053,1428.9255504983696,997.4617980735964,997.4617980735964,212.3348469790355,212.3348469790355,212.3348469790355,212.3348469790355,212.3348469790355,212.3348469790355,0.0,0.0,0.0,1209.796645052632
2016-03-01,996.323533654222,750.8008517169194,1165.9181453350593,996.323533654222,996.323533654222,-19.586652696520332,-19.586652696520332,-19.586652696520332,-19.586652696520332,-19.586652696520332,-19.586652696520332,0.0,0.0,0.0,976.7368809577017
2016-04-01,995.1067682404081,637.9299089473377,1036.7802424377642,995.1067682404081,995.1067682404081,-152.4401213091858,-152.4401213091858,-152.4401213091858,-152.4401213091858,-152.4401213091858,-152.4401213091858,0.0,0.0,0.0,842.6666469312223
2016-05-01,993.9217727145885,649.4973480480863,1049.466044781642,993.9217727145885,993.9217727145885,-142.22156430240892,-142.22156430240892,-142.22156430240892,-142.22156430240892,-142.22156430240892,-142.22156430240892,0.0,0.0,0.0,851.7002084121796
2016-06-01,992.6972773379083,453.29964478473204,853.4051592586542,992.6972773379083,992.6972773379083,-342.79164912664237,-342.79164912664237,-342.79164912664237,-342.79164912664237,-342.79164912664237,-342.79164912664237,0.0,0.0,0.0,649.9056282112659
2016-07-01,991.4706153490988,350.98388822751826,749.2654643817548,991.4706153490988,991.4706153490988,-441.17102890895825,-441.17102890895825,-441.17102890895825,-441.17102890895825,-441.17102890895825,-441.17102890895825,0.0,0.0,0.0,550.2995864401405
2016-08-01,990.189530430394,377.2810207672033,788.7237171071345,990.189530430394,990.189530430394,-409.8217703577367,-409.8217703577367,-409.8217703577367,-409.8217703577367,-409.8217703577367,-409.8217703577367,0.0,0.0,0.0,580.3677600726573
2016-09-01,988.9084455116889,820.4207675068108,1228.1763457271477,988.9084455116889,988.9084455116889,38.916818039404006,38.916818039404006,38.916818039404006,38.916818039404006,38.916818039404006,38.916818039404006,0.0,0.0,0.0,1027.825263551093
2016-10-01,987.6658164202782,1163.758908739749,1570.7892491905327,987.6658164202782,987.6658164202782,374.5107113103302,374.5107113103302,374.5107113103302,374.5107113103302,374.5107113103302,374.5107113103302,0.0,0.0,0.0,1362.1765277306085
2016-11-01,986.381766359154,713.5871537155581,1121.1062006266102,986.381766359154,986.381766359154,-70.38343836239561,-70.38343836239561,-70.38343836239561,-70.38343836239561,-70.38343836239561,-70.38343836239561,0.0,0.0,0.0,915.9983279967583
2016-12-01,985.1390102393643,1190.1420350592516,1618.3220336284987,985.1390102393643,985.1390102393643,422.73183745706746,422.73183745706746,422.73183745706746,422.73183745706746,422.73183745706746,422.73183745706746,0.0,0.0,0.0,1407.8708476964318
2017-01-01,983.8548288952666,1001.446464964078,1410.423981091071,983.8548288952666,983.8548288952666,220.06348101327268,220.06348101327268,220.06348101327268,220.06348101327268,220.06348101327268,220.06348101327268,0.0,0.0,0.0,1203.9183099085392
2017-02-01,982.5706475511688,715.0303643935772,1106.653072780434,982.5706475511688,982.5706475511688,-75.85174781950849,-75.85174781950849,-75.85174781950849,-75.85174781950849,-75.85174781950849,-75.85174781950849,0.0,0.0,0.0,906.7188997316603
2017-03-01,981.4107418185987,748.291157562531,1155.6970311647601,981.4107418185987,981.4107418185987,-30.33333376921552,-30.33333376921552,-30.33333376921552,-30.33333376921552,-30.33333376921552,-30.33333376921552,0.0,0.0,0.0,951.0774080493832
2017-04-01,980.1265604718244,622.8240742994675,1031.3252047155631,980.1265604718244,980.1265604718244,-161.71531968726615,-161.71531968726615,-161.71531968726615,-161.71531968726615,-161.71531968726615,-161.71531968726615,0.0,0.0,0.0,818.4112407845582
2017-05-01,978.8838043305146,559.9791497896027,963.8202510814364,978.8838043305146,978.8838043305146,-208.9115845498332,-208.9115845498332,-208.9115845498332,-208.9115845498332,-208.9115845498332,-208.9115845498332,0.0,0.0,0.0,769.9722197806814
